tr_id,half_life,r_squared,Actual_D,D
FBtr0081953,7.333564676,0.826826388,0.094517088,4.53E-04
FBtr0071188,7.333641865,0.84182271,0.094516094,4.53E-04
FBtr0331709,7.339082584,0.330579429,0.094446025,4.51E-04
FBtr0078907,7.344678687,0.560958701,0.094374065,4.48E-04
FBtr0087899,7.34679978,0.693308461,0.094346818,4.47E-04
FBtr0111012,7.348734031,0.792053401,0.094321985,4.46E-04
FBtr0080461,7.353825904,0.830535747,0.094256675,4.44E-04
FBtr0074427,7.356021624,0.621857614,0.09422854,4.43E-04
FBtr0089908,7.356093865,0.773806371,0.094227615,4.43E-04
FBtr0088395,7.357840977,0.828797743,0.094205241,4.42E-04
FBtr0072909,7.363640826,0.675427013,0.094131042,4.40E-04
FBtr0302119,7.367809639,0.562020664,0.094077781,4.38E-04
FBtr0111285,7.376753525,0.5121672,0.093963717,4.34E-04
FBtr0303045,7.378928271,0.429498805,0.093936024,4.33E-04
FBtr0332612,7.379474466,0.527419557,0.093929071,4.33E-04
FBtr0086302,7.380486844,0.442747055,0.093916187,4.32E-04
FBtr0473370,7.38110875,0.777025772,0.093908274,4.32E-04
FBtr0088999,7.387811885,0.725640246,0.093823068,4.29E-04
FBtr0301598,7.387975656,0.56250685,0.093820989,4.29E-04
FBtr0071964,7.389702054,0.153403573,0.09379907,4.28E-04
FBtr0308810,7.392141797,0.346134333,0.093768112,4.27E-04
FBtr0071549,7.394937967,0.683139707,0.093732657,4.26E-04
FBtr0334509,7.396036605,0.630443567,0.093718733,4.26E-04
FBtr0345438,7.396068298,0.689719401,0.093718331,4.26E-04
FBtr0113702,7.397086801,0.538596681,0.093705427,4.25E-04
FBtr0072486,7.398405106,0.563880405,0.09368873,4.25E-04
FBtr0082291,7.402649996,0.471380012,0.093635007,4.23E-04
FBtr0075086,7.403227388,0.837705597,0.093627704,4.23E-04
FBtr0075049,7.403392807,0.818247882,0.093625612,4.23E-04
FBtr0080957,7.406500609,0.744558346,0.093586326,4.21E-04
FBtr0309847,7.407013202,0.784124785,0.093579849,4.21E-04
FBtr0085249,7.411116497,0.765755389,0.093528037,4.19E-04
FBtr0076715,7.41264184,0.869263416,0.093508792,4.19E-04
FBtr0072614,7.423174248,0.436667688,0.093376116,4.14E-04
FBtr0304747,7.423314298,0.66861592,0.093374354,4.14E-04
FBtr0083369,7.423747266,0.75996429,0.093368909,4.14E-04
FBtr0305050,7.423891867,0.459978459,0.09336709,4.14E-04
FBtr0342742,7.424379374,0.400810491,0.093360959,4.14E-04
FBtr0300754,7.429254384,0.802940327,0.093299697,4.12E-04
FBtr0073428,7.432365932,0.634301479,0.093260637,4.10E-04
FBtr0302281,7.434210089,0.771279267,0.093237502,4.10E-04
FBtr0302278,7.434210089,0.771279267,0.093237502,4.10E-04
FBtr0072904,7.436373274,0.736814868,0.09321038,4.09E-04
FBtr0089628,7.436640898,0.758924509,0.093207026,4.09E-04
FBtr0301304,7.442184066,0.825434325,0.093137602,4.06E-04
FBtr0340026,7.443603712,0.343799682,0.093119839,4.06E-04
FBtr0083276,7.445082131,0.691882351,0.093101348,4.05E-04
FBtr0300562,7.447976251,0.296288312,0.093065171,4.04E-04
FBtr0084033,7.449436337,0.675886324,0.09304693,4.03E-04
FBtr0332604,7.450732766,0.625149078,0.09303074,4.03E-04
FBtr0306600,7.450925308,0.293222933,0.093028336,4.03E-04
FBtr0081789,7.451687417,0.184953921,0.093018821,4.03E-04
FBtr0305152,7.452861973,0.446438474,0.093004162,4.02E-04
FBtr0340164,7.455130814,0.346809772,0.092975858,4.01E-04
FBtr0344994,7.456054738,0.79494427,0.092964336,4.01E-04
FBtr0081316,7.45791582,0.581451303,0.092941138,4.00E-04
FBtr0345685,7.460121986,0.130143365,0.092913652,3.99E-04
FBtr0310644,7.46022538,0.501571126,0.092912365,3.99E-04
FBtr0084496,7.460975271,0.820005113,0.092903026,3.99E-04
FBtr0330669,7.462303447,0.348539795,0.092886491,3.98E-04
FBtr0088485,7.466054629,0.522905494,0.092839822,3.97E-04
FBtr0333879,7.467307886,0.706131635,0.09282424,3.96E-04
FBtr0081108,7.470305695,0.456871619,0.09278699,3.95E-04
FBtr0113829,7.472068525,0.532931527,0.0927651,3.94E-04
FBtr0082751,7.47258036,0.568360943,0.092758746,3.94E-04
FBtr0078531,7.473857289,0.77019151,0.092742898,3.94E-04
FBtr0474170,7.473857289,0.77019151,0.092742898,3.94E-04
FBtr0342609,7.476917741,0.428768588,0.092704936,3.93E-04
FBtr0073607,7.479887624,0.701487908,0.092668128,3.91E-04
FBtr0333260,7.483098417,0.270830342,0.092628366,3.90E-04
FBtr0081148,7.48548056,0.589723945,0.092598889,3.89E-04
FBtr0306841,7.48632795,0.721279582,0.092588407,3.89E-04
FBtr0077043,7.48984707,0.755195218,0.092544904,3.87E-04
FBtr0070414,7.493620688,0.727883955,0.092498301,3.86E-04
FBtr0075037,7.495323503,0.733768686,0.092477287,3.85E-04
FBtr0342877,7.49798987,0.749690065,0.092444401,3.84E-04
FBtr0079129,7.501416885,0.659729545,0.092402168,3.83E-04
FBtr0331340,7.503061888,0.764644565,0.092381909,3.82E-04
FBtr0075063,7.505142205,0.713771057,0.092356302,3.82E-04
FBtr0309088,7.505533299,0.769368193,0.09235149,3.81E-04
FBtr0113297,7.505793773,0.556835552,0.092348285,3.81E-04
FBtr0087378,7.507185611,0.780758436,0.092331163,3.81E-04
FBtr0080467,7.507952235,0.739800286,0.092321736,3.81E-04
FBtr0077632,7.509866376,0.452066803,0.092298204,3.80E-04
FBtr0345895,7.510199668,0.484796831,0.092294108,3.80E-04
FBtr0070168,7.514662864,0.577003151,0.092239292,3.78E-04
FBtr0089404,7.519218195,0.607309814,0.092183411,3.76E-04
FBtr0076134,7.524889398,0.482872055,0.092113936,3.74E-04
FBtr0302864,7.524908817,0.528505377,0.092113698,3.74E-04
FBtr0332317,7.528085408,0.470240461,0.09207483,3.73E-04
FBtr0074470,7.529606214,0.452267988,0.092056233,3.72E-04
FBtr0080513,7.539865777,0.790485676,0.091930971,3.69E-04
FBtr0336920,7.540267508,0.365157045,0.091926073,3.68E-04
FBtr0077243,7.541250376,0.424565,0.091914092,3.68E-04
FBtr0085890,7.541702897,0.209477761,0.091908577,3.68E-04
FBtr0085889,7.541702897,0.209477761,0.091908577,3.68E-04
FBtr0344769,7.541983627,0.697467313,0.091905156,3.68E-04
FBtr0083326,7.549073274,0.17978144,0.091818844,3.65E-04
FBtr0088249,7.550918509,0.455661129,0.091796406,3.65E-04
FBtr0344007,7.55405215,0.509874805,0.091758326,3.63E-04
FBtr0076079,7.555346883,0.702776525,0.091742602,3.63E-04
FBtr0078756,7.55696299,0.417239545,0.091722982,3.62E-04
FBtr0346952,7.55768671,0.543335886,0.091714199,3.62E-04
FBtr0329994,7.55768671,0.543335886,0.091714199,3.62E-04
FBtr0299760,7.557770853,0.713881395,0.091713178,3.62E-04
FBtr0087643,7.558435231,0.695724889,0.091705116,3.62E-04
FBtr0073265,7.560407703,0.749118714,0.091681191,3.61E-04
FBtr0076135,7.561582176,0.748937216,0.091666951,3.61E-04
FBtr0081786,7.562080324,0.757127906,0.091660912,3.60E-04
FBtr0070842,7.563247462,0.451753569,0.091646767,3.60E-04
FBtr0075020,7.56517065,0.492330573,0.091623469,3.59E-04
FBtr0273442,7.567331257,0.40915662,0.091597309,3.59E-04
FBtr0290319,7.568195973,0.263975569,0.091586844,3.58E-04
FBtr0344851,7.568413852,0.520522826,0.091584207,3.58E-04
FBtr0089252,7.569749432,0.181943345,0.091568048,3.58E-04
FBtr0089229,7.575840894,0.627838899,0.091494422,3.56E-04
FBtr0345753,7.576577538,0.556953872,0.091485526,3.55E-04
FBtr0290215,7.578141311,0.604344392,0.091466648,3.55E-04
FBtr0080182,7.580970005,0.462516451,0.091432519,3.54E-04
FBtr0077243,7.58181193,0.460167073,0.091422365,3.53E-04
FBtr0100390,7.585433999,0.747546641,0.091378711,3.52E-04
FBtr0084024,7.587228894,0.890623297,0.091357094,3.52E-04
FBtr0082140,7.588791941,0.69925058,0.091338277,3.51E-04
FBtr0087103,7.592136325,0.688157388,0.091298042,3.50E-04
FBtr0087296,7.595321941,0.63679958,0.09125975,3.49E-04
FBtr0083781,7.596432967,0.671322433,0.091246403,3.48E-04
FBtr0273346,7.600550706,0.283772745,0.091196968,3.47E-04
FBtr0077243,7.601402926,0.648190862,0.091186744,3.47E-04
FBtr0340125,7.604558503,0.694351435,0.091148905,3.45E-04
FBtr0300773,7.608565021,0.260145139,0.091100908,3.44E-04
FBtr0088960,7.61050601,0.725995865,0.091077673,3.43E-04
FBtr0085433,7.610715608,0.782143233,0.091075165,3.43E-04
FBtr0073310,7.613562341,0.286704041,0.091041112,3.42E-04
FBtr0083141,7.615102479,0.686017371,0.091022699,3.42E-04
FBtr0088601,7.620529291,0.545947986,0.090957879,3.40E-04
FBtr0340057,7.625001292,0.443389827,0.090904533,3.38E-04
FBtr0300509,7.628900712,0.752539207,0.090858068,3.37E-04
FBtr0071131,7.629297572,0.278680889,0.090853342,3.37E-04
FBtr0081747,7.629803396,0.447932445,0.090847319,3.37E-04
FBtr0333093,7.633134816,0.306301877,0.090807669,3.36E-04
FBtr0077637,7.633341504,0.236133535,0.09080521,3.36E-04
FBtr0073067,7.634684525,0.728457111,0.090789237,3.35E-04
FBtr0080065,7.635496235,0.755312867,0.090779585,3.35E-04
FBtr0088508,7.639472934,0.683886336,0.09073233,3.34E-04
FBtr0089246,7.64343493,0.715062256,0.090685299,3.32E-04
FBtr0076542,7.644772182,0.819701632,0.090669436,3.32E-04
FBtr0306228,7.645432829,0.670602997,0.090661601,3.32E-04
FBtr0343318,7.647133623,0.382980131,0.090641437,3.31E-04
FBtr0300393,7.647777148,0.383695586,0.09063381,3.31E-04
FBtr0088256,7.648049191,0.168739513,0.090630586,3.31E-04
FBtr0075518,7.650275061,0.750484362,0.090604217,3.30E-04
FBtr0330161,7.650275061,0.750484362,0.090604217,3.30E-04
FBtr0299918,7.652632651,0.335995378,0.090576304,3.29E-04
FBtr0304618,7.653885689,0.754151431,0.090561475,3.29E-04
FBtr0330393,7.655189272,0.442222594,0.090546054,3.28E-04
FBtr0091809,7.656031596,0.188989685,0.090536092,3.28E-04
FBtr0113705,7.656120948,0.502136768,0.090535035,3.28E-04
FBtr0081992,7.65712441,0.57282553,0.090523171,3.28E-04
FBtr0081990,7.657433925,0.523354582,0.090519512,3.28E-04
FBtr0082126,7.657438471,0.621838479,0.090519458,3.28E-04
FBtr0078202,7.658363159,0.835714863,0.090508529,3.27E-04
FBtr0081973,7.658392994,0.736676293,0.090508176,3.27E-04
FBtr0300994,7.660089461,0.661408345,0.090488131,3.27E-04
FBtr0087377,7.660627477,0.632101598,0.090481776,3.27E-04
FBtr0114602,7.663705858,0.726519554,0.090445431,3.26E-04
FBtr0086749,7.668243724,0.618185775,0.090391908,3.24E-04
FBtr0072923,7.672930616,0.645864578,0.090336693,3.23E-04
FBtr0086071,7.673523491,0.808331199,0.090329714,3.22E-04
FBtr0082760,7.675250207,0.735219851,0.090309392,3.22E-04
FBtr0078689,7.679867872,0.5520888,0.090255092,3.20E-04
FBtr0081932,7.682038187,0.091450014,0.090229593,3.20E-04
FBtr0070772,7.682443129,0.646090606,0.090224837,3.20E-04
FBtr0073185,7.684662055,0.690795453,0.090198785,3.19E-04
FBtr0342731,7.684946444,0.370005467,0.090195447,3.19E-04
FBtr0336456,7.687855891,0.115799335,0.090161313,3.18E-04
FBtr0310499,7.691213085,0.532551586,0.090121958,3.17E-04
FBtr0302280,7.695531913,0.524132553,0.09007138,3.15E-04
FBtr0302277,7.695531913,0.524132553,0.09007138,3.15E-04
FBtr0071787,7.698977008,0.779595758,0.090031076,3.14E-04
FBtr0077243,7.700449578,0.738646496,0.090013859,3.14E-04
FBtr0089403,7.705379745,0.507393347,0.089956265,3.12E-04
FBtr0302385,7.706329816,0.188713924,0.089945175,3.12E-04
FBtr0076058,7.706341578,0.716256959,0.089945037,3.12E-04
FBtr0081409,7.706516836,0.724408465,0.089942992,3.12E-04
FBtr0089192,7.70659706,0.580347481,0.089942056,3.12E-04
FBtr0084407,7.708388631,0.791929192,0.089921151,3.11E-04
FBtr0330392,7.709249306,0.413268802,0.089911112,3.11E-04
FBtr0074531,7.709756802,0.580301272,0.089905194,3.11E-04
FBtr0345350,7.711169589,0.545228708,0.089888722,3.11E-04
FBtr0087376,7.711957427,0.648580091,0.089879539,3.10E-04
FBtr0340071,7.712568134,0.79126756,0.089872422,3.10E-04
FBtr0081488,7.715086214,0.717430864,0.089843089,3.09E-04
FBtr0089147,7.720655299,0.474252577,0.089778284,3.08E-04
FBtr0111126,7.723369203,0.717053888,0.089746736,3.07E-04
FBtr0301803,7.724047284,0.319643729,0.089738858,3.07E-04
FBtr0078430,7.734657236,0.436725784,0.089615759,3.03E-04
FBtr0075279,7.737712422,0.750145354,0.089580375,3.02E-04
FBtr0330311,7.739001628,0.463310603,0.089565452,3.02E-04
FBtr0345447,7.739033951,0.221739855,0.089565078,3.02E-04
FBtr0076846,7.742781802,0.510537409,0.089521725,3.01E-04
FBtr0306235,7.743963093,0.251068855,0.089508069,3.01E-04
FBtr0072915,7.744173213,0.693911819,0.08950564,3.00E-04
FBtr0074007,7.748021953,0.770825202,0.089461179,2.99E-04
FBtr0334937,7.75091076,0.28672449,0.089427837,2.98E-04
FBtr0077625,7.753300229,0.461379617,0.089400276,2.98E-04
FBtr0114375,7.753396536,0.61886216,0.089399166,2.98E-04
FBtr0089307,7.754071676,0.539187711,0.089391382,2.97E-04
FBtr0445213,7.756407596,0.706412525,0.089364461,2.97E-04
FBtr0074425,7.758827836,0.669318394,0.089336585,2.96E-04
FBtr0070239,7.760482836,0.667679513,0.089317533,2.96E-04
FBtr0079160,7.768833802,0.700653254,0.089221523,2.93E-04
FBtr0301465,7.76917051,0.432993363,0.089217656,2.93E-04
FBtr0081544,7.769494102,0.680528842,0.08921394,2.93E-04
FBtr0077797,7.770441576,0.46268263,0.089203062,2.93E-04
FBtr0085191,7.779051215,0.245489791,0.089104334,2.90E-04
FBtr0077243,7.782511107,0.704279559,0.089064721,2.89E-04
FBtr0088642,7.782522094,0.622198171,0.089064595,2.89E-04
FBtr0079366,7.783199352,0.816311127,0.089056845,2.89E-04
FBtr0091872,7.784681125,0.152878115,0.089039894,2.89E-04
FBtr0076161,7.787131194,0.256824397,0.089011879,2.88E-04
FBtr0071125,7.787881885,0.758631097,0.089003299,2.88E-04
FBtr0111291,7.788680604,0.574039216,0.088994172,2.87E-04
FBtr0336840,7.789899766,0.727972342,0.088980244,2.87E-04
FBtr0084466,7.789979043,0.691336061,0.088979338,2.87E-04
FBtr0085528,7.793143985,0.744526551,0.088943202,2.86E-04
FBtr0111239,7.793472418,0.68667523,0.088939454,2.86E-04
FBtr0091839,7.79386926,0.19470176,0.088934925,2.86E-04
FBtr0091869,7.79386926,0.19470176,0.088934925,2.86E-04
FBtr0091842,7.79386926,0.19470176,0.088934925,2.86E-04
FBtr0091845,7.79386926,0.19470176,0.088934925,2.86E-04
FBtr0091866,7.79386926,0.19470176,0.088934925,2.86E-04
FBtr0091836,7.79386926,0.19470176,0.088934925,2.86E-04
FBtr0091848,7.79386926,0.19470176,0.088934925,2.86E-04
FBtr0091851,7.79386926,0.19470176,0.088934925,2.86E-04
FBtr0091854,7.79386926,0.19470176,0.088934925,2.86E-04
FBtr0301790,7.794302825,0.519655391,0.088929978,2.86E-04
FBtr0331420,7.799448973,0.625725107,0.088871301,2.84E-04
FBtr0301028,7.799936383,0.489104252,0.088865748,2.84E-04
FBtr0304621,7.801334545,0.656835378,0.088849821,2.84E-04
FBtr0329893,7.801698075,0.561256257,0.088845681,2.84E-04
FBtr0079306,7.801698075,0.561256257,0.088845681,2.84E-04
FBtr0083679,7.803695337,0.163498068,0.088822942,2.83E-04
FBtr0078830,7.804137088,0.536004896,0.088817914,2.83E-04
FBtr0077243,7.805713851,0.412704379,0.088799973,2.83E-04
FBtr0308328,7.807016398,0.570087737,0.088785158,2.82E-04
FBtr0290062,7.809219565,0.644876186,0.088760109,2.82E-04
FBtr0333290,7.809394999,0.503524046,0.088758115,2.81E-04
FBtr0071306,7.813930999,0.686010772,0.088706591,2.80E-04
FBtr0304615,7.818829855,0.503120143,0.088651012,2.79E-04
FBtr0302165,7.821254534,0.70377389,0.088623529,2.78E-04
FBtr0076949,7.826510889,0.683491763,0.088564009,2.77E-04
FBtr0074927,7.829520954,0.694468576,0.08852996,2.76E-04
FBtr0079469,7.829525321,0.714797549,0.088529911,2.76E-04
FBtr0080246,7.830268609,0.468705398,0.088521507,2.76E-04
FBtr0343532,7.831498276,0.655278848,0.088507608,2.75E-04
FBtr0089397,7.833336549,0.67325202,0.088486838,2.75E-04
FBtr0347068,7.834937657,0.504998179,0.088468755,2.74E-04
FBtr0072612,7.836228444,0.479953894,0.088454182,2.74E-04
FBtr0071793,7.83660543,0.512449208,0.088449927,2.74E-04
FBtr0073809,7.838249453,0.602787842,0.088431375,2.73E-04
FBtr0084072,7.846059474,0.652570319,0.08834335,2.71E-04
FBtr0334551,7.854025479,0.657388669,0.088253747,2.69E-04
FBtr0077243,7.857295817,0.659846249,0.088217015,2.68E-04
FBtr0072112,7.862461299,0.719662737,0.088159058,2.67E-04
FBtr0087601,7.864916675,0.582206104,0.088131535,2.66E-04
FBtr0077679,7.864957342,0.184808288,0.088131079,2.66E-04
FBtr0339291,7.866675821,0.422242518,0.088111827,2.66E-04
FBtr0343346,7.867769472,0.698445076,0.088099579,2.65E-04
FBtr0111111,7.871270693,0.484156425,0.088060392,2.65E-04
FBtr0273235,7.87346245,0.509445402,0.088035878,2.64E-04
FBtr0310555,7.875033259,0.736347903,0.088018318,2.64E-04
FBtr0333850,7.875839243,0.265510018,0.08800931,2.63E-04
FBtr0072469,7.878465131,0.654642633,0.087979977,2.63E-04
FBtr0301195,7.881331832,0.623333122,0.087947976,2.62E-04
FBtr0112793,7.881824744,0.199330162,0.087942476,2.62E-04
FBtr0334327,7.88640681,0.647621329,0.08789138,2.61E-04
FBtr0078431,7.886650416,0.564994379,0.087888666,2.61E-04
FBtr0086450,7.887598671,0.678373904,0.087878099,2.60E-04
FBtr0330245,7.887598671,0.678373904,0.087878099,2.60E-04
FBtr0301236,7.889152198,0.566958932,0.087860795,2.60E-04
FBtr0335222,7.889637188,0.494994693,0.087855394,2.60E-04
FBtr0081245,7.890413172,0.521881373,0.087846753,2.60E-04
FBtr0077243,7.890669454,0.663186895,0.0878439,2.59E-04
FBtr0301636,7.890920578,0.353459537,0.087841105,2.59E-04
FBtr0077243,7.890958169,0.72396545,0.087840686,2.59E-04
FBtr0089398,7.892946269,0.421072294,0.087818561,2.59E-04
FBtr0086041,7.893120316,0.500432818,0.087816624,2.59E-04
FBtr0072671,7.898016381,0.706415614,0.087762186,2.58E-04
FBtr0073457,7.899654405,0.705807343,0.087743988,2.57E-04
FBtr0083196,7.903775663,0.729290862,0.087698236,2.56E-04
FBtr0334468,7.908799576,0.507883917,0.087642527,2.55E-04
FBtr0310498,7.908799576,0.507883917,0.087642527,2.55E-04
FBtr0076598,7.917038813,0.529962195,0.087551318,2.53E-04
FBtr0346618,7.917519401,0.579665372,0.087546003,2.53E-04
FBtr0079955,7.918414086,0.449695654,0.087536112,2.52E-04
FBtr0343117,7.919358309,0.242480665,0.087525675,2.52E-04
FBtr0089633,7.923040369,0.524955593,0.087484999,2.51E-04
FBtr0070173,7.923826158,0.784398698,0.087476324,2.51E-04
FBtr0087334,7.924146974,0.755483316,0.087472782,2.51E-04
FBtr0071090,7.926288352,0.56928593,0.08744915,2.50E-04
FBtr0070858,7.930145943,0.647447723,0.087406611,2.49E-04
FBtr0340262,7.935495737,0.297056606,0.087347685,2.48E-04
FBtr0082744,7.937692028,0.670993851,0.087323516,2.48E-04
FBtr0087950,7.938404168,0.285611263,0.087315683,2.47E-04
FBtr0112920,7.93845844,0.688202317,0.087315086,2.47E-04
FBtr0340461,7.939270567,0.408533571,0.087306154,2.47E-04
FBtr0074872,7.940068708,0.731225953,0.087297378,2.47E-04
FBtr0081905,7.941773891,0.8226272,0.087278634,2.47E-04
FBtr0075945,7.942772674,0.634441055,0.087267659,2.46E-04
FBtr0344968,7.944431897,0.180063992,0.087249433,2.46E-04
FBtr0333673,7.948320383,0.251594125,0.087206749,2.45E-04
FBtr0076938,7.953672139,0.617744391,0.087148071,2.44E-04
FBtr0088025,7.954988946,0.516207276,0.087133645,2.43E-04
FBtr0342979,7.962185606,0.670383637,0.087054889,2.42E-04
FBtr0089399,7.962941119,0.341742948,0.087046629,2.41E-04
FBtr0085523,7.963208456,0.521266833,0.087043707,2.41E-04
FBtr0307172,7.964354663,0.783968108,0.08703118,2.41E-04
FBtr0300544,7.965213145,0.670112271,0.087021799,2.41E-04
FBtr0301363,7.966880878,0.610132303,0.087003583,2.40E-04
FBtr0345603,7.97514425,0.695658542,0.086913435,2.38E-04
FBtr0347287,7.979253401,0.76122283,0.086868676,2.37E-04
FBtr0075700,7.980493987,0.689738473,0.086855172,2.37E-04
FBtr0301504,7.981077747,0.224471759,0.086848819,2.37E-04
FBtr0080856,7.983029047,0.694952807,0.086827591,2.37E-04
FBtr0071363,7.98804578,0.714182399,0.086773061,2.35E-04
FBtr0078692,7.991936657,0.702067816,0.086730815,2.34E-04
FBtr0300180,7.996314566,0.584878743,0.086683331,2.33E-04
FBtr0075245,7.997186501,0.735689146,0.08667388,2.33E-04
FBtr0071573,7.998916001,0.721061757,0.086655139,2.33E-04
FBtr0072397,8.003126888,0.590740278,0.086609545,2.32E-04
FBtr0083195,8.003399197,0.544066058,0.086606598,2.32E-04
FBtr0083179,8.004054893,0.68666267,0.086599504,2.32E-04
FBtr0081401,8.008665315,0.549503802,0.08654965,2.31E-04
FBtr0072613,8.010762226,0.790810123,0.086526995,2.30E-04
FBtr0075724,8.015577103,0.702597214,0.086475019,2.29E-04
FBtr0089400,8.020843441,0.476973985,0.086418241,2.28E-04
FBtr0087703,8.02244401,0.681985104,0.086400999,2.27E-04
FBtr0347568,8.031873094,0.576385409,0.086299568,2.25E-04
FBtr0086039,8.035986132,0.769028367,0.086255398,2.24E-04
FBtr0089405,8.043922073,0.529751133,0.0861703,2.23E-04
FBtr0082735,8.051791272,0.541232073,0.086086084,2.21E-04
FBtr0070107,8.052765624,0.370395157,0.086075668,2.21E-04
FBtr0076551,8.057203211,0.541242597,0.086028261,2.20E-04
FBtr0334328,8.058878895,0.55957701,0.086010373,2.19E-04
FBtr0085842,8.06569299,0.589028377,0.085937709,2.18E-04
FBtr0071033,8.066270022,0.580511107,0.085931562,2.18E-04
FBtr0089518,8.068562512,0.406043421,0.085907146,2.17E-04
FBtr0112795,8.071615333,0.508706188,0.085874655,2.17E-04
FBtr0344827,8.076368615,0.285291003,0.085824114,2.15E-04
FBtr0332859,8.077663703,0.348363369,0.085810354,2.15E-04
FBtr0077364,8.081578315,0.671382052,0.085768788,2.14E-04
FBtr0073683,8.083072103,0.618214375,0.085752938,2.14E-04
FBtr0089750,8.08563553,0.653870632,0.085725751,2.14E-04
FBtr0089632,8.091094722,0.798159687,0.085667911,2.12E-04
FBtr0070212,8.093007827,0.548054035,0.08564766,2.12E-04
FBtr0335003,8.094901542,0.208394711,0.085627623,2.12E-04
FBtr0084898,8.095061726,0.705635273,0.085625929,2.12E-04
FBtr0079417,8.096374673,0.772303477,0.085612043,2.11E-04
